hcp_specialty,Oncology,7,5110
hcp_specialty,Others,7,1771
hcp_specialty,Nurse Practitioner,7,413
hcp_specialty,Physician Assistant,7,99
hcp_specialty,PCP,7,99
hcp_specialty,Dermatology,7,16
